"Data","Regiao","Sum(Novos_Confirmados_Dia)","Sum(Novos_Mortos_Dia)","Mean(Area)","Mean(Populacao)","Mean(Densidade_Demografica)","Mean(Tx_Geomet_Cresc_Anual_Popul_2010_2020)","Mean(Grau_Urbanizacao)","Mean(Ind_Envelhecimento)","Mean(Popul_Menos_15Anos)","Mean(Popul_60Anos_Mais)","Mean(Razao_Sexos)","Mean(Ind_Isolamento(%))","Mean(Total_Leitos_UTI_Adulto)","Mean(Total_Leitos_UTI_Pediatrica)","Mean(Total_SUS)","Mean(Total_SUS_Pediatrica)"
"14/04/2020","Sudoeste",8,0,127.275,141468.0,3556.0733333333337,1.475,99.41666666666666,53.44166666666668,21.915000000000003,11.668333333333335,96.32666666666667,34.333333333333336,0.0,0.0,0.0,0.0
"15/03/2020","Centro",0,0,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0.0,957.0,20.0,20.0,0.0
"15/03/2020","Leste",0,0,29.56,193037.0,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,0.0,0.0,0.0,0.0,0.0
"15/03/2020","Oeste",0,0,107.25,266365.0,6094.34,1.5550000000000002,100.0,59.025,21.130000000000003,12.469999999999999,95.78,0.0,1.5,0.0,0.0,0.0
"15/04/2020","Centro",1059,46,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,50.0,957.0,20.0,20.0,0.0
"15/04/2020","Leste",78,4,233.02444444444444,325400.5555555555,2795.7788888888886,1.2155555555555555,94.07666666666665,60.76222222222222,20.947777777777773,12.663333333333332,96.43888888888888,41.666666666666664,2.888888888888889,0.22222222222222227,0.0,0.0
"15/04/2020","Norte",33,0,146.302,120693.0,1326.854,1.6440000000000001,96.23800000000001,55.790000000000006,20.794,11.448,99.50399999999999,55.00000000000001,0.0,0.0,0.0,0.0
"15/04/2020","Oeste",66,5,74.21000000000001,266908.3333333334,6109.396666666668,1.2216666666666667,100.0,54.82166666666667,21.560000000000002,11.718333333333334,95.27333333333334,51.33333333333333,5.5,0.0,0.0,0.0
"15/04/2020","Sudeste",109,7,118.38571428571427,384370.00000000006,5566.045714285714,0.6085714285714287,99.77000000000001,88.05714285714284,18.244285714285716,15.475714285714286,93.58285714285716,45.42857142857143,28.428571428571423,1.9999999999999998,0.0,0.0
"15/04/2020","Sudoeste",32,0,127.275,141468.0,3556.0733333333337,1.475,99.41666666666666,53.44166666666668,21.915000000000003,11.668333333333335,96.32666666666667,35.0,0.0,0.0,0.0,0.0
"16/03/2020","Centro",83,0,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0.0,957.0,20.0,20.0,0.0
"16/03/2020","Leste",0,0,29.56,193037.0,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,0.0,0.0,0.0,0.0,0.0
"16/03/2020","Oeste",0,0,107.25,266365.0,6094.34,1.5550000000000002,100.0,59.025,21.130000000000003,12.469999999999999,95.78,0.0,1.5,0.0,0.0,0.0
"16/03/2020","Sudeste",4,0,165.6375,529332.25,5807.119999999999,0.5,99.5975,102.0275,17.345,17.122500000000002,92.0825,0.0,44.75,3.5,0.0,0.0
"16/04/2020","Centro",144,45,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,49.0,957.0,20.0,20.0,0.0
"16/04/2020","Leste",54,5,233.02444444444444,325400.5555555555,2795.7788888888886,1.2155555555555555,94.07666666666665,60.76222222222222,20.947777777777773,12.663333333333332,96.43888888888888,41.666666666666664,2.888888888888889,0.22222222222222227,0.0,0.0
"16/04/2020","Norte",12,0,146.302,120693.0,1326.854,1.6440000000000001,96.23800000000001,55.790000000000006,20.794,11.448,99.50399999999999,54.6,0.0,0.0,0.0,0.0
"16/04/2020","Oeste",86,3,74.21000000000001,266908.3333333334,6109.396666666668,1.2216666666666667,100.0,54.82166666666667,21.560000000000002,11.718333333333334,95.27333333333334,50.66666666666666,5.5,0.0,0.0,0.0
"16/04/2020","Sudeste",62,3,118.38571428571427,384370.00000000006,5566.045714285714,0.6085714285714287,99.77000000000001,88.05714285714284,18.244285714285716,15.475714285714286,93.58285714285716,44.85714285714286,28.428571428571423,1.9999999999999998,0.0,0.0
"16/04/2020","Sudoeste",23,0,127.275,141468.0,3556.0733333333337,1.475,99.41666666666666,53.44166666666668,21.915000000000003,11.668333333333335,96.32666666666667,34.66666666666667,0.0,0.0,0.0,0.0
"17/03/2020","Centro",11,1,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,38.0,957.0,20.0,20.0,0.0
"17/03/2020","Leste",1,0,174.12,772156.0,5385.29,1.205,97.755,54.084999999999994,21.225,11.469999999999999,95.24000000000001,36.5,11.5,1.0,0.0,0.0
"17/03/2020","Oeste",0,0,107.25,266365.0,6094.34,1.5550000000000002,100.0,59.025,21.130000000000003,12.469999999999999,95.78,39.0,1.5,0.0,0.0,0.0
"17/03/2020","Sudeste",0,0,165.6375,529332.25,5807.119999999999,0.5,99.5975,102.0275,17.345,17.122500000000002,92.0825,37.5,44.75,3.5,0.0,0.0
"17/04/2020","Centro",836,40,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,49.0,957.0,20.0,20.0,0.0
"17/04/2020","Leste",85,5,233.02444444444444,325400.5555555555,2795.7788888888886,1.2155555555555555,94.07666666666665,60.76222222222222,20.947777777777773,12.663333333333332,96.43888888888888,40.888888888888886,2.888888888888889,0.22222222222222227,0.0,0.0
"17/04/2020","Norte",9,0,146.302,120693.0,1326.854,1.6440000000000001,96.23800000000001,55.790000000000006,20.794,11.448,99.50399999999999,52.800000000000004,0.0,0.0,0.0,0.0
"17/04/2020","Oeste",36,2,74.21000000000001,266908.3333333334,6109.396666666668,1.2216666666666667,100.0,54.82166666666667,21.560000000000002,11.718333333333334,95.27333333333334,49.16666666666667,5.5,0.0,0.0,0.0
"17/04/2020","Sudeste",70,7,118.38571428571427,384370.00000000006,5566.045714285714,0.6085714285714287,99.77000000000001,88.05714285714284,18.244285714285716,15.475714285714286,93.58285714285716,44.42857142857142,28.428571428571423,1.9999999999999998,0.0,0.0
"17/04/2020","Sudoeste",27,3,183.6885714285714,125601.2857142857,3056.38,1.3457142857142856,97.47285714285715,54.68571428571428,21.90857142857143,11.942857142857145,96.95428571428572,29.28571428571429,0.28571428571428575,0.0,0.0,0.0
"18/03/2020","Centro",58,2,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,40.0,957.0,20.0,20.0,0.0
"18/03/2020","Leste",0,0,174.12,772156.0,5385.29,1.205,97.755,54.084999999999994,21.225,11.469999999999999,95.24000000000001,40.5,11.5,1.0,0.0,0.0
"18/03/2020","Oeste",2,0,86.2875,310033.25,6674.3275,1.0675,99.99999999999999,58.474999999999994,21.4425,12.434999999999999,94.775,39.75,8.25,0.0,0.0,0.0
"18/03/2020","Sudeste",12,0,165.6375,529332.25,5807.119999999999,0.5,99.5975,102.0275,17.345,17.122500000000002,92.0825,39.75,44.75,3.5,0.0,0.0
"18/03/2020","Sudoeste",1,0,323.99,247424.0,763.68,2.12,100.0,52.81,21.7,11.46,95.79,44.0,0.0,0.0,0.0,0.0
"18/04/2020","Centro",684,43,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,53.0,957.0,20.0,20.0,0.0
"18/04/2020","Leste",39,0,233.02444444444444,325400.5555555555,2795.7788888888886,1.2155555555555555,94.07666666666665,60.76222222222222,20.947777777777773,12.663333333333332,96.43888888888888,44.77777777777778,2.888888888888889,0.22222222222222227,0.0,0.0
"18/04/2020","Norte",17,1,146.302,120693.0,1326.854,1.6440000000000001,96.23800000000001,55.790000000000006,20.794,11.448,99.50399999999999,58.2,0.0,0.0,0.0,0.0
"18/04/2020","Oeste",67,4,74.21000000000001,266908.3333333334,6109.396666666668,1.2216666666666667,100.0,54.82166666666667,21.560000000000002,11.718333333333334,95.27333333333334,53.66666666666667,5.5,0.0,0.0,0.0
"18/04/2020","Sudeste",44,7,118.38571428571427,384370.00000000006,5566.045714285714,0.6085714285714287,99.77000000000001,88.05714285714284,18.244285714285716,15.475714285714286,93.58285714285716,48.28571428571429,28.428571428571423,1.9999999999999998,0.0,0.0
"18/04/2020","Sudoeste",16,2,183.6885714285714,125601.2857142857,3056.38,1.3457142857142856,97.47285714285715,54.68571428571428,21.90857142857143,11.942857142857145,96.95428571428572,31.71428571428571,0.28571428571428575,0.0,0.0,0.0
"19/03/2020","Centro",45,2,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,43.0,957.0,20.0,20.0,0.0
"19/03/2020","Leste",1,0,184.82666666666665,611771.3333333333,4060.523333333333,1.1533333333333333,97.32999999999998,56.566666666666656,21.066666666666666,11.903333333333332,95.44666666666667,43.33333333333333,7.666666666666666,0.6666666666666666,0.0,0.0
"19/03/2020","Oeste",1,0,86.2875,310033.25,6674.3275,1.0675,99.99999999999999,58.474999999999994,21.4425,12.434999999999999,94.775,42.25,8.25,0.0,0.0,0.0
"19/03/2020","Sudeste",-9,0,165.6375,529332.25,5807.119999999999,0.5,99.5975,102.0275,17.345,17.122500000000002,92.0825,42.5,44.75,3.5,0.0,0.0
"19/03/2020","Sudoeste",2,0,183.24,150093.0,1002.7149999999999,2.105,100.0,53.510000000000005,21.924999999999997,11.735,96.87,23.0,0.0,0.0,0.0,0.0
"20/03/2020","Centro",47,4,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,45.0,957.0,20.0,20.0,0.0
"20/03/2020","Leste",1,0,316.755,567054.75,3197.28,1.145,96.18499999999999,60.107499999999995,20.76,12.434999999999999,95.2825,45.0,5.75,0.5,0.0,0.0
"20/03/2020","Oeste",1,0,86.2875,310033.25,6674.3275,1.0675,99.99999999999999,58.474999999999994,21.4425,12.434999999999999,94.775,44.25,8.25,0.0,0.0,0.0
"20/03/2020","Sudeste",5,0,165.6375,529332.25,5807.119999999999,0.5,99.5975,102.0275,17.345,17.122500000000002,92.0825,44.25,44.75,3.5,0.0,0.0
"20/03/2020","Sudoeste",0,0,183.24,150093.0,1002.7149999999999,2.105,100.0,53.510000000000005,21.924999999999997,11.735,96.87,23.5,0.0,0.0,0.0,0.0
"21/03/2020","Centro",0,0,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,57.0,957.0,20.0,20.0,0.0
"21/03/2020","Leste",0,0,316.755,567054.75,3197.28,1.145,96.18499999999999,60.107499999999995,20.76,12.434999999999999,95.2825,55.5,5.75,0.5,0.0,0.0
"21/03/2020","Oeste",0,0,86.2875,310033.25,6674.3275,1.0675,99.99999999999999,58.474999999999994,21.4425,12.434999999999999,94.775,56.5,8.25,0.0,0.0,0.0
"21/03/2020","Sudeste",0,0,165.6375,529332.25,5807.119999999999,0.5,99.5975,102.0275,17.345,17.122500000000002,92.0825,54.99999999999999,44.75,3.5,0.0,0.0
"21/03/2020","Sudoeste",0,0,183.24,150093.0,1002.7149999999999,2.105,100.0,53.510000000000005,21.924999999999997,11.735,96.87,29.0,0.0,0.0,0.0,0.0
"22/03/2020","Centro",0,0,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,56.0,957.0,20.0,20.0,0.0
"22/03/2020","Leste",0,0,316.755,567054.75,3197.28,1.145,96.18499999999999,60.107499999999995,20.76,12.434999999999999,95.2825,57.0,5.75,0.5,0.0,0.0
"22/03/2020","Oeste",0,0,86.2875,310033.25,6674.3275,1.0675,99.99999999999999,58.474999999999994,21.4425,12.434999999999999,94.775,56.25,8.25,0.0,0.0,0.0
"22/03/2020","Sudeste",0,0,165.6375,529332.25,5807.119999999999,0.5,99.5975,102.0275,17.345,17.122500000000002,92.0825,56.25,44.75,3.5,0.0,0.0
"22/03/2020","Sudoeste",0,0,183.24,150093.0,1002.7149999999999,2.105,100.0,53.510000000000005,21.924999999999997,11.735,96.87,30.0,0.0,0.0,0.0,0.0
"23/03/2020","Centro",0,0,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,53.0,957.0,20.0,20.0,0.0
"23/03/2020","Leste",0,0,316.755,567054.75,3197.28,1.145,96.18499999999999,60.107499999999995,20.76,12.434999999999999,95.2825,52.5,5.75,0.5,0.0,0.0
"23/03/2020","Oeste",0,0,86.2875,310033.25,6674.3275,1.0675,99.99999999999999,58.474999999999994,21.4425,12.434999999999999,94.775,52.0,8.25,0.0,0.0,0.0
"23/03/2020","Sudeste",0,0,165.6375,529332.25,5807.119999999999,0.5,99.5975,102.0275,17.345,17.122500000000002,92.0825,52.25,44.75,3.5,0.0,0.0
"23/03/2020","Sudoeste",0,0,183.24,150093.0,1002.7149999999999,2.105,100.0,53.510000000000005,21.924999999999997,11.735,96.87,28.0,0.0,0.0,0.0,0.0
"24/03/2020","Centro",0,0,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,55.0,957.0,20.0,20.0,0.0
"24/03/2020","Leste",0,0,316.755,567054.75,3197.28,1.145,96.18499999999999,60.107499999999995,20.76,12.434999999999999,95.2825,54.5,5.75,0.5,0.0,0.0
"24/03/2020","Oeste",0,0,86.2875,310033.25,6674.3275,1.0675,99.99999999999999,58.474999999999994,21.4425,12.434999999999999,94.775,53.75,8.25,0.0,0.0,0.0
"24/03/2020","Sudeste",0,0,165.6375,529332.25,5807.119999999999,0.5,99.5975,102.0275,17.345,17.122500000000002,92.0825,54.0,44.75,3.5,0.0,0.0
"24/03/2020","Sudoeste",0,0,183.24,150093.0,1002.7149999999999,2.105,100.0,53.510000000000005,21.924999999999997,11.735,96.87,28.5,0.0,0.0,0.0,0.0
"25/02/2020","Centro",1,0,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0.0,957.0,20.0,20.0,0.0
"25/03/2020","Centro",416,35,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,55.0,957.0,20.0,20.0,0.0
"25/03/2020","Leste",8,1,256.856,476751.4,3896.6180000000004,1.09,96.632,60.459999999999994,20.878000000000007,12.59,95.1,55.60000000000001,4.6000000000000005,0.4,0.0,0.0
"25/03/2020","Norte",1,0,97.64,100612.0,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,53.0,0.0,0.0,0.0,0.0
"25/03/2020","Oeste",4,1,86.2875,310033.25,6674.3275,1.0675,99.99999999999999,58.474999999999994,21.4425,12.434999999999999,94.775,54.25,8.25,0.0,0.0,0.0
"25/03/2020","Sudeste",37,0,152.326,447259.4,4885.842,0.504,99.678,100.17,17.398000000000003,16.964000000000002,92.794,56.0,35.8,2.8,0.0,0.0
"25/03/2020","Sudoeste",5,2,114.3175,152784.0,4943.487499999999,1.7374999999999998,99.99999999999999,51.800000000000004,22.185000000000002,11.484999999999998,95.1625,40.75,0.0,0.0,0.0,0.0
"26/02/2020","Centro",0,0,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0.0,957.0,20.0,20.0,0.0
"26/03/2020","Centro",177,9,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,55.0,957.0,20.0,20.0,0.0
"26/03/2020","Leste",9,0,230.075,412250.1666666666,3402.7116666666666,1.215,96.57833333333333,59.67666666666666,20.986666666666668,12.493333333333332,95.45833333333334,55.0,3.833333333333334,0.33333333333333337,0.0,0.0
"26/03/2020","Norte",2,0,209.17,99617.0,668.98,1.78,95.22,66.655,19.085,12.690000000000001,98.35,57.0,0.0,0.0,0.0,0.0
"26/03/2020","Oeste",4,-1,86.2875,310033.25,6674.3275,1.0675,99.99999999999999,58.474999999999994,21.4425,12.434999999999999,94.775,53.99999999999999,8.25,0.0,0.0,0.0
"26/03/2020","Sudeste",0,0,152.326,447259.4,4885.842,0.504,99.678,100.17,17.398000000000003,16.964000000000002,92.794,56.2,35.8,2.8,0.0,0.0
"26/03/2020","Sudoeste",1,0,114.3175,152784.0,4943.487499999999,1.7374999999999998,99.99999999999999,51.800000000000004,22.185000000000002,11.484999999999998,95.1625,41.5,0.0,0.0,0.0,0.0
"27/02/2020","Centro",0,0,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0.0,957.0,20.0,20.0,0.0
"27/03/2020","Centro",145,9,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,55.0,957.0,20.0,20.0,0.0
"27/03/2020","Leste",5,1,230.075,412250.1666666666,3402.7116666666666,1.215,96.57833333333333,59.67666666666666,20.986666666666668,12.493333333333332,95.45833333333334,54.0,3.833333333333334,0.33333333333333337,0.0,0.0
"27/03/2020","Norte",1,0,209.17,99617.0,668.98,1.78,95.22,66.655,19.085,12.690000000000001,98.35,58.0,0.0,0.0,0.0,0.0
"27/03/2020","Oeste",1,0,86.2875,310033.25,6674.3275,1.0675,99.99999999999999,58.474999999999994,21.4425,12.434999999999999,94.775,53.75,8.25,0.0,0.0,0.0
"27/03/2020","Sudeste",3,0,132.06000000000003,440129.00000000006,6265.248333333335,0.4983333333333334,99.73166666666665,92.88666666666667,17.985000000000003,16.105,92.94333333333333,55.166666666666664,33.166666666666664,2.3333333333333335,0.0,0.0
"27/03/2020","Sudoeste",2,0,114.3175,152784.0,4943.487499999999,1.7374999999999998,99.99999999999999,51.800000000000004,22.185000000000002,11.484999999999998,95.1625,40.75,0.0,0.0,0.0,0.0
"28/02/2020","Centro",1,0,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0.0,957.0,20.0,20.0,0.0
"28/03/2020","Centro",0,0,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,56.0,957.0,20.0,20.0,0.0
"28/03/2020","Leste",0,0,230.075,412250.1666666666,3402.7116666666666,1.215,96.57833333333333,59.67666666666666,20.986666666666668,12.493333333333332,95.45833333333334,56.66666666666667,3.833333333333334,0.33333333333333337,0.0,0.0
"28/03/2020","Norte",0,0,209.17,99617.0,668.98,1.78,95.22,66.655,19.085,12.690000000000001,98.35,60.5,0.0,0.0,0.0,0.0
"28/03/2020","Oeste",0,0,86.2875,310033.25,6674.3275,1.0675,99.99999999999999,58.474999999999994,21.4425,12.434999999999999,94.775,56.0,8.25,0.0,0.0,0.0
"28/03/2020","Sudeste",0,0,132.06000000000003,440129.00000000006,6265.248333333335,0.4983333333333334,99.73166666666665,92.88666666666667,17.985000000000003,16.105,92.94333333333333,57.83333333333334,33.166666666666664,2.3333333333333335,0.0,0.0
"28/03/2020","Sudoeste",0,0,114.3175,152784.0,4943.487499999999,1.7374999999999998,99.99999999999999,51.800000000000004,22.185000000000002,11.484999999999998,95.1625,42.49999999999999,0.0,0.0,0.0,0.0
"29/02/2020","Centro",0,0,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0.0,957.0,20.0,20.0,0.0
"29/03/2020","Centro",0,0,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,59.0,957.0,20.0,20.0,0.0
"29/03/2020","Leste",0,0,230.075,412250.1666666666,3402.7116666666666,1.215,96.57833333333333,59.67666666666666,20.986666666666668,12.493333333333332,95.45833333333334,59.833333333333336,3.833333333333334,0.33333333333333337,0.0,0.0
"29/03/2020","Norte",0,0,209.17,99617.0,668.98,1.78,95.22,66.655,19.085,12.690000000000001,98.35,62.5,0.0,0.0,0.0,0.0
"29/03/2020","Oeste",0,0,86.2875,310033.25,6674.3275,1.0675,99.99999999999999,58.474999999999994,21.4425,12.434999999999999,94.775,60.25,8.25,0.0,0.0,0.0
"29/03/2020","Sudeste",0,0,132.06000000000003,440129.00000000006,6265.248333333335,0.4983333333333334,99.73166666666665,92.88666666666667,17.985000000000003,16.105,92.94333333333333,61.00000000000001,33.166666666666664,2.3333333333333335,0.0,0.0
"29/03/2020","Sudoeste",0,0,114.3175,152784.0,4943.487499999999,1.7374999999999998,99.99999999999999,51.800000000000004,22.185000000000002,11.484999999999998,95.1625,46.0,0.0,0.0,0.0,0.0
"30/03/2020","Centro",189,41,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,57.0,957.0,20.0,20.0,0.0
"30/03/2020","Leste",3,0,230.075,412250.1666666666,3402.7116666666666,1.215,96.57833333333333,59.67666666666666,20.986666666666668,12.493333333333332,95.45833333333334,56.166666666666664,3.833333333333334,0.33333333333333337,0.0,0.0
"30/03/2020","Norte",2,0,183.2433333333333,92287.0,642.9233333333333,1.8366666666666667,96.41999999999999,59.38666666666666,20.086666666666666,11.763333333333332,98.61333333333333,58.666666666666664,0.0,0.0,0.0,0.0
"30/03/2020","Oeste",18,1,74.21000000000001,266908.3333333334,6109.396666666668,1.2216666666666667,100.0,54.82166666666667,21.560000000000002,11.718333333333334,95.27333333333334,55.33333333333334,5.5,0.0,0.0,0.0
"30/03/2020","Sudeste",53,1,132.06000000000003,440129.00000000006,6265.248333333335,0.4983333333333334,99.73166666666665,92.88666666666667,17.985000000000003,16.105,92.94333333333333,58.33333333333333,33.166666666666664,2.3333333333333335,0.0,0.0
"30/03/2020","Sudoeste",3,1,114.3175,152784.0,4943.487499999999,1.7374999999999998,99.99999999999999,51.800000000000004,22.185000000000002,11.484999999999998,95.1625,42.0,0.0,0.0,0.0,0.0
"31/03/2020","Centro",652,18,1521.11,1.186966E7,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,56.0,957.0,20.0,20.0,0.0
"31/03/2020","Leste",13,0,228.29999999999998,362397.0,3131.6675,1.2025000000000001,95.08,59.584999999999994,21.04625,12.4775,96.02875,50.25,3.0,0.25000000000000006,0.0,0.0
"31/03/2020","Norte",9,1,170.6275,107265.5,768.7575,1.7475,95.3475,58.03,20.2675,11.629999999999999,99.86749999999999,58.5,0.0,0.0,0.0,0.0
"31/03/2020","Oeste",51,1,74.21000000000001,266908.3333333334,6109.396666666668,1.2216666666666667,100.0,54.82166666666667,21.560000000000002,11.718333333333334,95.27333333333334,54.66666666666667,5.5,0.0,0.0,0.0
"31/03/2020","Sudeste",26,2,132.06000000000003,440129.00000000006,6265.248333333335,0.4983333333333334,99.73166666666665,92.88666666666667,17.985000000000003,16.105,92.94333333333333,58.0,33.166666666666664,2.3333333333333335,0.0,0.0
"31/03/2020","Sudoeste",22,0,121.60199999999999,156151.0,4179.838,1.6059999999999999,99.834,51.05,22.220000000000002,11.336000000000002,96.022,46.2,0.0,0.0,0.0,0.0
